clip_id,behavior,label,participant_id,lighting,viewpoint,split,group_id,target_duration_seconds,action_script,camera_setup,video_path,camera_config_path,status
line_crossing_positive_P05_daylight_side_oblique,line_crossing,positive,P05,daylight,side_oblique,test,P05,25,A person crosses the configured counting line exactly once in the expected direction.,fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/test/line_crossing_positive_P05_daylight_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_positive_P05_daylight_side_oblique.yaml,TO_RECORD
line_crossing_positive_P05_low_light_frontal_oblique,line_crossing,positive,P05,low_light,frontal_oblique,test,P05,25,A person crosses the configured counting line exactly once in the expected direction.,fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/test/line_crossing_positive_P05_low_light_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_positive_P05_low_light_frontal_oblique.yaml,TO_RECORD
line_crossing_positive_P05_low_light_side_oblique,line_crossing,positive,P05,low_light,side_oblique,test,P05,25,A person crosses the configured counting line exactly once in the expected direction.,fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/test/line_crossing_positive_P05_low_light_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_positive_P05_low_light_side_oblique.yaml,TO_RECORD
line_crossing_negative_P01_daylight_frontal_oblique,line_crossing,negative,P01,daylight,frontal_oblique,train,P01,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P01_daylight_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P01_daylight_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P01_daylight_side_oblique,line_crossing,negative,P01,daylight,side_oblique,train,P01,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P01_daylight_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P01_daylight_side_oblique.yaml,TO_RECORD
line_crossing_negative_P01_low_light_frontal_oblique,line_crossing,negative,P01,low_light,frontal_oblique,train,P01,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P01_low_light_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P01_low_light_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P01_low_light_side_oblique,line_crossing,negative,P01,low_light,side_oblique,train,P01,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P01_low_light_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P01_low_light_side_oblique.yaml,TO_RECORD
line_crossing_negative_P02_daylight_frontal_oblique,line_crossing,negative,P02,daylight,frontal_oblique,train,P02,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P02_daylight_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P02_daylight_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P02_daylight_side_oblique,line_crossing,negative,P02,daylight,side_oblique,train,P02,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P02_daylight_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P02_daylight_side_oblique.yaml,TO_RECORD
line_crossing_negative_P02_low_light_frontal_oblique,line_crossing,negative,P02,low_light,frontal_oblique,train,P02,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P02_low_light_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P02_low_light_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P02_low_light_side_oblique,line_crossing,negative,P02,low_light,side_oblique,train,P02,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P02_low_light_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P02_low_light_side_oblique.yaml,TO_RECORD
line_crossing_negative_P03_daylight_frontal_oblique,line_crossing,negative,P03,daylight,frontal_oblique,train,P03,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P03_daylight_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P03_daylight_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P03_daylight_side_oblique,line_crossing,negative,P03,daylight,side_oblique,train,P03,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P03_daylight_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P03_daylight_side_oblique.yaml,TO_RECORD
line_crossing_negative_P03_low_light_frontal_oblique,line_crossing,negative,P03,low_light,frontal_oblique,train,P03,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P03_low_light_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P03_low_light_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P03_low_light_side_oblique,line_crossing,negative,P03,low_light,side_oblique,train,P03,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/train/line_crossing_negative_P03_low_light_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P03_low_light_side_oblique.yaml,TO_RECORD
line_crossing_negative_P04_daylight_frontal_oblique,line_crossing,negative,P04,daylight,frontal_oblique,validation,P04,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/validation/line_crossing_negative_P04_daylight_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P04_daylight_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P04_daylight_side_oblique,line_crossing,negative,P04,daylight,side_oblique,validation,P04,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/validation/line_crossing_negative_P04_daylight_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P04_daylight_side_oblique.yaml,TO_RECORD
line_crossing_negative_P04_low_light_frontal_oblique,line_crossing,negative,P04,low_light,frontal_oblique,validation,P04,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/validation/line_crossing_negative_P04_low_light_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P04_low_light_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P04_low_light_side_oblique,line_crossing,negative,P04,low_light,side_oblique,validation,P04,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/validation/line_crossing_negative_P04_low_light_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P04_low_light_side_oblique.yaml,TO_RECORD
line_crossing_negative_P05_daylight_frontal_oblique,line_crossing,negative,P05,daylight,frontal_oblique,test,P05,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/test/line_crossing_negative_P05_daylight_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P05_daylight_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P05_daylight_side_oblique,line_crossing,negative,P05,daylight,side_oblique,test,P05,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/test/line_crossing_negative_P05_daylight_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P05_daylight_side_oblique.yaml,TO_RECORD
line_crossing_negative_P05_low_light_frontal_oblique,line_crossing,negative,P05,low_light,frontal_oblique,test,P05,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/test/line_crossing_negative_P05_low_light_frontal_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P05_low_light_frontal_oblique.yaml,TO_RECORD
line_crossing_negative_P05_low_light_side_oblique,line_crossing,negative,P05,low_light,side_oblique,test,P05,25,"A person walks parallel to, touches, or turns before the counting line without crossing it.",fixed 2.5-3 m high; 20-35 degree downward angle; full body/ROI visible; 1280x720 or higher; 25-30 FPS,experiments/priority_19_08/manual/videos/line_crossing/test/line_crossing_negative_P05_low_light_side_oblique.mp4,experiments/priority_19_08/manual/configs/line_crossing_negative_P05_low_light_side_oblique.yaml,TO_RECORD
